173,294,121,190
172,294,121,190
171,296,121,190
170,297,121,190
169,296,121,190
170,296,121,190
170,296,121,190
169,296,121,190
169,296,121,190
169,295,121,190
169,294,121,190
171,295,121,190
170,295,121,190
170,295,121,190
171,296,121,190
172,294,121,190
172,293,121,190
174,292,121,190
175,291,121,190
177,289,121,190
181,288,121,190
182,288,121,190
181,289,121,190
182,290,121,190
181,290,121,190
182,290,121,190
180,290,121,190
180,292,121,190
180,291,121,190
180,292,121,190
181,292,121,190
181,292,121,190
181,292,121,190
181,293,121,190
183,292,121,190
184,294,121,190
189,294,121,190
193,298,121,190
197,299,121,190
205,298,121,190
178,297,121,190
177,300,121,190
175,304,121,190
177,310,121,190
180,315,121,190
183,320,121,190
183,323,121,190
283,290,121,190
292,289,121,190
300,289,121,190
315,286,121,190
335,282,121,190
344,282,121,190
352,281,121,190
366,276,121,190
374,277,121,190
380,272,121,190
384,272,121,190
393,273,121,190
403,273,121,190
420,282,121,190
443,283,121,190
445,279,121,190
453,278,121,190
461,276,121,190
470,273,121,190
477,274,121,190
482,274,121,190
497,270,121,190
486,261,121,190
489,260,121,190
491,262,121,190
494,257,121,190
494,254,121,190
499,254,121,190
498,252,121,190
498,251,121,190
492,247,121,190
495,250,121,190
586,274,121,190
589,272,121,190
590,271,121,190
591,271,121,190
585,273,121,190
651,303,121,190
648,303,121,190
643,302,121,190
589,265,121,190
578,268,121,190
689,241,121,190
689,241,121,190
684,241,121,190
678,239,121,190
717,171,121,190
718,121,121,190
709,126,121,190
685,153,121,190
678,151,121,190
670,150,121,190
668,150,121,190
